Method,Layer,Case_ID,X_Signal,Y_Noise,Norm_Delta
TRIM (Ours),15,0,1.3179294100496008e-08,0.9715037941932677,0.9715037941932678
TRIM (Ours),16,0,7.7476897786255e-08,1.673879384994505,1.6738793849945068
TRIM (Ours),12,0,4.696472988285905e-09,0.4304842352867126,0.43048423528671265
TRIM (Ours),13,0,7.677101621084148e-09,0.5132740139961243,0.5132740139961243
TRIM (Ours),14,0,1.9615074009493583e-08,0.6808244585990902,0.6808244585990906
TRIM (Ours),15,0,1.227211132714956e-08,0.9912675023078917,0.9912675023078918
TRIM (Ours),16,0,3.0880510593078725e-08,1.7985785007476804,1.7985785007476807
TRIM (Ours),12,0,7.73876163151499e-09,0.40424212813377375,0.4042421281337738
TRIM (Ours),13,0,9.442066684073325e-09,0.49191898107528675,0.49191898107528687
TRIM (Ours),14,0,1.0252846571745522e-08,0.6659982204437255,0.6659982204437256
TRIM (Ours),15,0,1.3759152928116691e-08,1.031636357307434,1.031636357307434
TRIM (Ours),16,0,2.642370944272443e-08,1.7046239376068113,1.7046239376068115
TRIM (Ours),12,0,4.0305532245099585e-09,0.38578042387962336,0.3857804238796234
TRIM (Ours),13,0,9.908109888101535e-09,0.478357434272766,0.4783574342727661
TRIM (Ours),14,0,1.7181113420861038e-08,0.6147791743278501,0.6147791743278503
TRIM (Ours),15,0,1.3798968190315009e-08,0.9608166217803954,0.9608166217803955
TRIM (Ours),16,0,3.140355531172645e-08,1.6634016036987302,1.6634016036987305
TRIM (Ours),12,0,6.765785709461625e-09,0.38352793455123896,0.383527934551239
TRIM (Ours),13,0,1.3331717063636006e-08,0.4858765006065367,0.48587650060653687
TRIM (Ours),14,0,1.583028108598228e-08,0.6391816735267637,0.6391816735267639
TRIM (Ours),15,0,2.1857907483990857e-08,0.9544118642807005,0.9544118642807007
TRIM (Ours),16,0,2.9089322950426322e-08,1.6791862249374387,1.679186224937439
TRIM (Ours),12,0,6.633118498911017e-09,0.3722242414951324,0.37222424149513245
TRIM (Ours),13,0,1.3128598652656365e-08,0.44663006067275984,0.44663006067276
TRIM (Ours),14,0,2.3251345737662632e-08,0.5696812272071834,0.5696812272071838
TRIM (Ours),15,0,3.900680312085569e-08,0.88991755247116,0.8899175524711609
TRIM (Ours),16,0,6.32767509500809e-08,1.605178594589232,1.6051785945892334
TRIM (Ours),12,0,3.545676197092007e-09,0.38636332750320435,0.38636332750320435
TRIM (Ours),13,0,6.5549574657097764e-09,0.47678723931312555,0.4767872393131256
TRIM (Ours),14,0,8.48253733920501e-09,0.6292113065719604,0.6292113065719604
TRIM (Ours),15,0,1.7501534443908895e-08,0.9805018305778501,0.9805018305778503
TRIM (Ours),16,0,7.237582622110494e-08,1.7030549049377426,1.7030549049377441
TRIM (Ours),12,0,8.188327349500923e-09,0.3983653783798217,0.3983653783798218
TRIM (Ours),13,0,9.407505885405953e-09,0.4979705214500426,0.4979705214500427
TRIM (Ours),14,0,1.0621950430333982e-08,0.6522629261016845,0.6522629261016846
TRIM (Ours),15,0,1.265412841178204e-08,0.983911097049713,0.9839110970497131
TRIM (Ours),16,0,4.319771562677488e-08,1.713821172714233,1.7138211727142334
TRIM (Ours),12,0,7.301195648068415e-09,0.3949651420116424,0.39496514201164246
TRIM (Ours),13,0,7.823848235943842e-09,0.49461993575096125,0.4946199357509613
TRIM (Ours),14,0,2.061117676532831e-08,0.6417101025581357,0.641710102558136
TRIM (Ours),15,0,1.393917692382729e-08,0.9570919275283812,0.9570919275283813
TRIM (Ours),16,0,6.119012851968364e-08,1.675698399543761,1.6756983995437622
TRIM (Ours),12,0,8.863313638585169e-09,0.4160679280757903,0.4160679280757904
TRIM (Ours),13,0,1.2432471940826417e-08,0.5139598250389098,0.5139598250389099
TRIM (Ours),14,0,1.974712304786408e-08,0.6613752245903012,0.6613752245903015
TRIM (Ours),15,0,3.781701352068012e-08,1.0051175355911248,1.0051175355911255
TRIM (Ours),16,0,3.319954799962943e-08,1.7628819942474363,1.7628819942474365
TRIM (Ours),12,0,8.427878839256664e-09,0.3963053226470946,0.3963053226470947
TRIM (Ours),13,0,1.5202447301021493e-08,0.48037338256835915,0.4803733825683594
TRIM (Ours),14,0,1.38785472003633e-08,0.6370292305946349,0.637029230594635
TRIM (Ours),15,0,1.5278589060585546e-08,0.9563515782356261,0.9563515782356262
TRIM (Ours),16,0,2.1156054685889103e-08,1.6371396780014036,1.6371396780014038
TRIM (Ours),12,0,9.158048541735297e-09,0.3841779530048369,0.38417795300483704
TRIM (Ours),13,0,1.0431380204067864e-08,0.47282326221466053,0.47282326221466064
TRIM (Ours),14,0,1.8789938494023772e-08,0.6303974986076353,0.6303974986076355
TRIM (Ours),15,0,1.4746344589866567e-08,0.9329740405082702,0.9329740405082703
TRIM (Ours),16,0,1.8297637183195548e-08,1.6886000633239744,1.6886000633239746
TRIM (Ours),12,0,9.754112184623409e-09,0.4035719037055968,0.4035719037055969
TRIM (Ours),13,0,1.4708860796019962e-08,0.48283314704895,0.4828331470489502
TRIM (Ours),14,0,2.5228885647265997e-08,0.6338568329811092,0.6338568329811096
TRIM (Ours),15,0,3.1660889021623007e-08,1.0024392604827876,1.002439260482788
TRIM (Ours),16,0,5.952844972512139e-08,1.7452874183654774,1.7452874183654785
TRIM (Ours),12,0,5.238341760360754e-09,0.3886409997940063,0.38864099979400635
TRIM (Ours),13,0,8.222239777921914e-09,0.47154912352561945,0.4715491235256195
TRIM (Ours),14,0,2.084948391711805e-08,0.6426811218261715,0.6426811218261719
TRIM (Ours),15,0,1.5372066286545305e-08,0.9487956166267394,0.9487956166267395
TRIM (Ours),16,0,2.9795822698019947e-08,1.6576526165008543,1.6576526165008545
TRIM (Ours),12,0,5.552267090536134e-09,0.42425289750099177,0.4242528975009918
TRIM (Ours),13,0,8.161038955734057e-09,0.5068907141685486,0.5068907141685486
TRIM (Ours),14,0,3.2203942623709736e-08,0.6560065150260918,0.6560065150260925
TRIM (Ours),15,0,4.7344265396986884e-08,0.9955347776412953,0.9955347776412964
TRIM (Ours),16,0,9.327807504178054e-08,1.7500647306442236,1.750064730644226
TRIM (Ours),12,0,6.202215629969032e-09,0.38556340336799616,0.3855634033679962
TRIM (Ours),13,0,7.044405503364715e-09,0.4793252050876617,0.47932520508766174
TRIM (Ours),14,0,1.3230641471295712e-08,0.6422322988510131,0.6422322988510132
TRIM (Ours),15,0,1.0076781187251527e-08,1.0096709728240967,1.0096709728240967
TRIM (Ours),16,0,6.40566071297144e-08,1.781654119491576,1.7816541194915771
TRIM (Ours),12,0,6.212801384464228e-09,0.44483438134193415,0.4448343813419342
TRIM (Ours),13,0,1.1566981150679112e-08,0.5189613103866576,0.5189613103866577
TRIM (Ours),14,0,1.816914974028805e-08,0.6806210875511167,0.6806210875511169
TRIM (Ours),15,0,2.3576188112883756e-08,1.0953677892684934,1.0953677892684937
TRIM (Ours),16,0,5.390241852865074e-08,1.6245360374450675,1.6245360374450684
TRIM (Ours),12,0,7.367809029545924e-09,0.37876740097999567,0.3787674009799957
TRIM (Ours),13,0,1.1602131699817164e-08,0.47991335391998274,0.4799133539199829
TRIM (Ours),14,0,1.1147624157104019e-08,0.6275420188903807,0.6275420188903809
TRIM (Ours),15,0,1.097625013102288e-08,1.0182605981826782,1.0182605981826782
TRIM (Ours),16,0,2.4418824295935337e-08,1.3808876276016233,1.3808876276016235
TRIM (Ours),12,0,8.446850330301459e-09,0.3843756020069121,0.38437560200691223
TRIM (Ours),13,0,5.6755600219560165e-09,0.4621980488300323,0.46219804883003235
TRIM (Ours),14,0,3.1331062189110526e-08,0.6180219650268547,0.6180219650268555
TRIM (Ours),15,0,1.2613066147082463e-08,0.9198762178421019,0.919876217842102
TRIM (Ours),16,0,5.600710295539102e-08,1.6380268335342398,1.6380268335342407
TRIM (Ours),12,0,6.821148534896793e-09,0.40847265720367426,0.4084726572036743
TRIM (Ours),13,0,1.4983156049197532e-08,0.4847922325134275,0.48479223251342773
TRIM (Ours),14,0,1.4963857708494288e-08,0.6309655904769895,0.6309655904769897
TRIM (Ours),15,0,1.3519903419023649e-08,0.965666115283966,0.9656661152839661
TRIM (Ours),16,0,2.764146422862268e-08,1.6438635587692259,1.643863558769226
TRIM (Ours),12,0,8.759275083036755e-09,0.3890070915222167,0.3890070915222168
TRIM (Ours),13,0,9.367012054894985e-09,0.47621163725852955,0.47621163725852966
TRIM (Ours),14,0,8.896257952528686e-09,0.6251314878463745,0.6251314878463745
TRIM (Ours),15,0,1.358292855968557e-08,0.9868978261947631,0.9868978261947632
TRIM (Ours),16,0,3.955099359131964e-08,1.7594188451766963,1.7594188451766968
TRIM (Ours),12,0,5.210110565201376e-09,0.3878812491893768,0.38788124918937683
TRIM (Ours),13,0,8.89278073401556e-09,0.4805614948272704,0.4805614948272705
TRIM (Ours),14,0,1.0483743650979704e-08,0.6286520957946776,0.6286520957946777
TRIM (Ours),15,0,2.856653402716347e-08,0.9454246163368221,0.9454246163368225
TRIM (Ours),16,0,3.323647490560688e-08,1.7010012865066526,1.7010012865066528
TRIM (Ours),12,0,5.165326832923256e-09,0.3809103965759277,0.38091039657592773
TRIM (Ours),13,0,8.932867778810305e-09,0.474163919687271,0.4741639196872711
TRIM (Ours),14,0,8.73855743321883e-09,0.627270519733429,0.627270519733429
TRIM (Ours),15,0,1.4539500270416283e-08,1.0374356508255005,1.0374356508255005
TRIM (Ours),16,0,4.7837588112997764e-08,1.5310182571411126,1.5310182571411133
TRIM (Ours),12,0,3.3831493162495008e-09,0.3838970363140106,0.3838970363140106
TRIM (Ours),13,0,5.597478924812549e-09,0.48290166258811945,0.4829016625881195
TRIM (Ours),14,0,1.477672117999873e-08,0.6402823328971861,0.6402823328971863
TRIM (Ours),15,0,1.5400587471958715e-08,0.9442346096038817,0.9442346096038818
TRIM (Ours),16,0,3.5844955448283145e-08,1.6349868774414058,1.6349868774414062
TRIM (Ours),12,0,1.0685698548229539e-08,0.42700883746147145,0.42700883746147156
TRIM (Ours),13,0,1.0502052560923403e-08,0.5054935216903685,0.5054935216903687
TRIM (Ours),14,0,1.3124267894681907e-08,0.6633832454681395,0.6633832454681396
TRIM (Ours),15,0,2.9491657116409442e-08,1.011292457580566,1.0112924575805664
TRIM (Ours),16,0,1.0081367918246542e-07,1.7678636312484712,1.7678636312484741
TRIM (Ours),12,0,7.36660732414407e-09,0.37526208162307734,0.3752620816230774
TRIM (Ours),13,0,1.180052766613926e-08,0.48834291100502,0.48834291100502014
TRIM (Ours),14,0,1.7572178379055003e-08,0.6333152055740354,0.6333152055740356
TRIM (Ours),15,0,1.0971315411723026e-08,0.9471166729927062,0.9471166729927063
TRIM (Ours),16,0,2.8178007482893008e-08,1.6800969839096067,1.680096983909607
TRIM (Ours),12,0,7.25778859234083e-09,0.4135752916336059,0.41357529163360596
TRIM (Ours),13,0,1.119068571142634e-08,0.5183424949645995,0.5183424949645996
TRIM (Ours),14,0,1.523758008659115e-08,0.6724853515624999,0.6724853515625
TRIM (Ours),15,0,1.1442587322108011e-08,1.0217903852462769,1.0217903852462769
TRIM (Ours),16,0,5.587615348190411e-08,1.7339284420013419,1.7339284420013428
TRIM (Ours),12,0,5.788759249725217e-09,0.37513726949691767,0.3751372694969177
TRIM (Ours),13,0,8.517910821126407e-09,0.4655192792415618,0.4655192792415619
TRIM (Ours),14,0,1.22914816103048e-08,0.6356878280639647,0.6356878280639648
TRIM (Ours),15,0,2.1069139322094088e-08,0.9660748243331907,0.9660748243331909
TRIM (Ours),16,0,2.1083813805944374e-08,1.60605251789093,1.6060525178909302
TRIM (Ours),12,0,1.261894055915036e-08,0.38675856590270974,0.38675856590270996
TRIM (Ours),13,0,4.957121380044782e-09,0.46901518106460566,0.4690151810646057
TRIM (Ours),14,0,6.405688424138134e-09,0.6317754983901978,0.6317754983901978
TRIM (Ours),15,0,1.992299303310574e-08,0.9442450404167173,0.9442450404167175
TRIM (Ours),16,0,3.3853392977789554e-08,1.6834220886230464,1.6834220886230469
TRIM (Ours),12,0,1.0289804563967664e-08,0.4169669151306151,0.41696691513061523
TRIM (Ours),13,0,7.665060586248273e-09,0.49671575427055353,0.4967157542705536
TRIM (Ours),14,0,7.8619430965432e-09,0.6465800404548645,0.6465800404548645
TRIM (Ours),15,0,2.1605890410114625e-08,0.9727138876914976,0.9727138876914978
TRIM (Ours),16,0,4.5561748152067594e-08,1.6987969875335687,1.6987969875335693
TRIM (Ours),12,0,8.759275083036755e-09,0.3890070915222167,0.3890070915222168
TRIM (Ours),13,0,9.367012054894985e-09,0.47621163725852955,0.47621163725852966
TRIM (Ours),14,0,8.896257952528686e-09,0.6251314878463745,0.6251314878463745
TRIM (Ours),15,0,1.358292855968557e-08,0.9868978261947631,0.9868978261947632
TRIM (Ours),16,0,3.955099359131964e-08,1.7594188451766963,1.7594188451766968
TRIM (Ours),12,0,6.375191041740891e-09,0.37807691097259516,0.3780769109725952
TRIM (Ours),13,0,7.222667797179838e-09,0.4811483025550842,0.48114830255508423
TRIM (Ours),14,0,9.66676338975958e-09,0.6222202777862548,0.6222202777862549
TRIM (Ours),15,0,1.517891234925628e-08,0.9555749297142028,0.9555749297142029
TRIM (Ours),16,0,4.505419326505944e-08,1.6790466308593743,1.679046630859375
TRIM (Ours),12,0,6.145070230445526e-09,0.3858105838298797,0.38581058382987976
TRIM (Ours),13,0,9.980360538008881e-09,0.48372626304626454,0.48372626304626465
TRIM (Ours),14,0,1.761006984679625e-08,0.6467946171760557,0.6467946171760559
TRIM (Ours),15,0,1.6353803644619802e-08,0.9772648215293883,0.9772648215293884
TRIM (Ours),16,0,4.752304860744516e-08,1.7157429456710809,1.7157429456710815
TRIM (Ours),12,0,6.8265157970870405e-09,0.40182828903198237,0.4018282890319824
TRIM (Ours),13,0,6.6906178375347736e-09,0.4955435991287231,0.49554359912872314
TRIM (Ours),14,0,7.914924715635152e-09,0.6551273465156555,0.6551273465156555
TRIM (Ours),15,0,2.9901777054419654e-08,1.0364942550659175,1.036494255065918
TRIM (Ours),16,0,5.5040874968881326e-08,1.7598040103912345,1.7598040103912354
TRIM (Ours),12,0,3.4836831197537776e-09,0.4098314344882965,0.4098314344882965
TRIM (Ours),13,0,5.248538936797331e-09,0.4974945485591888,0.49749454855918884
TRIM (Ours),14,0,4.704777456510101e-09,0.6581175327301025,0.6581175327301025
TRIM (Ours),15,0,1.3452957858817172e-08,1.052492618560791,1.052492618560791
TRIM (Ours),16,0,2.8746869773499384e-08,1.64588987827301,1.6458898782730103
TRIM (Ours),12,0,2.700982770775795e-09,0.41715532541275024,0.41715532541275024
TRIM (Ours),13,0,1.3302337009690746e-08,0.5052418708801268,0.505241870880127
TRIM (Ours),14,0,1.1832799629019064e-08,0.6689006686210631,0.6689006686210632
TRIM (Ours),15,0,9.6606642685515e-09,0.9922913312911986,0.9922913312911987
TRIM (Ours),16,0,3.8619504039161257e-08,1.761180996894836,1.7611809968948364
TRIM (Ours),12,0,1.0594575883260404e-08,0.40032777190208424,0.40032777190208435
TRIM (Ours),13,0,6.989850476202264e-09,0.4788625836372375,0.47886258363723755
TRIM (Ours),14,0,1.9158997943691247e-08,0.6250828504562375,0.6250828504562378
TRIM (Ours),15,0,1.5768113925673788e-08,0.9811425805091857,0.9811425805091858
TRIM (Ours),16,0,2.203030646796833e-08,1.7060844898223875,1.7060844898223877
TRIM (Ours),12,0,1.185076126120066e-08,0.37417164444923384,0.374171644449234
TRIM (Ours),13,0,1.0849319664885115e-08,0.4747151434421538,0.47471514344215393
TRIM (Ours),14,0,1.3141738364197408e-08,0.6226466894149779,0.622646689414978
TRIM (Ours),15,0,3.015271232698069e-08,0.9245690107345577,0.9245690107345581
TRIM (Ours),16,0,2.8161849741081824e-08,1.6083422899246214,1.6083422899246216
TRIM (Ours),12,0,5.8976943329014375e-09,0.39904010295867914,0.3990401029586792
TRIM (Ours),13,0,1.0627687174746825e-08,0.4838888645172118,0.4838888645172119
TRIM (Ours),14,0,1.8743399721188325e-08,0.6365621685981748,0.636562168598175
TRIM (Ours),15,0,1.4909407042296152e-08,0.9527214169502257,0.9527214169502258
TRIM (Ours),16,0,2.5863355901378782e-08,1.6504597663879392,1.6504597663879395
TRIM (Ours),12,0,8.648819438406008e-09,0.3745499253273009,0.374549925327301
TRIM (Ours),13,0,6.0328959605726595e-09,0.47172039747238154,0.4717203974723816
TRIM (Ours),14,0,1.492233003830279e-08,0.6185622811317442,0.6185622811317444
TRIM (Ours),15,0,1.3872647031121232e-08,0.91737163066864,0.9173716306686401
TRIM (Ours),16,0,2.3859096032197158e-08,1.640014052391052,1.6400140523910522
TRIM (Ours),12,0,3.6988423435246887e-09,0.37862628698349,0.37862628698349
TRIM (Ours),13,0,5.874076336453982e-09,0.44886919856071467,0.4488691985607147
TRIM (Ours),14,0,1.786754211252628e-08,0.58192104101181,0.5819210410118103
TRIM (Ours),15,0,2.0191921024093062e-08,0.8925335407257078,0.892533540725708
TRIM (Ours),16,0,1.663811666219317e-08,1.6419057846069334,1.6419057846069336
TRIM (Ours),12,0,1.1148352463408173e-08,0.41705772280693043,0.41705772280693054
TRIM (Ours),13,0,1.1480879358316542e-08,0.5119513869285582,0.5119513869285583
TRIM (Ours),14,0,2.269962351419963e-08,0.6731101870536801,0.6731101870536804
TRIM (Ours),15,0,3.105908774614363e-08,1.0258555412292476,1.025855541229248
TRIM (Ours),16,0,5.444422868094989e-08,1.8648390769958487,1.8648390769958496
TRIM (Ours),12,0,8.372730952999063e-09,0.40704843401908863,0.40704843401908875
TRIM (Ours),13,0,9.882043627840176e-09,0.5115512013435363,0.5115512013435364
TRIM (Ours),14,0,2.251619868332e-08,0.6656497716903683,0.6656497716903687
TRIM (Ours),15,0,3.4318873076699674e-08,1.0205801725387569,1.0205801725387573
TRIM (Ours),16,0,4.3094129154042093e-08,1.750707387924194,1.7507073879241943
TRIM (Ours),12,0,3.478421328750869e-09,0.36543089151382446,0.36543089151382446
TRIM (Ours),13,0,8.336258794372498e-09,0.46986010670661915,0.46986010670661926
TRIM (Ours),14,0,6.158438203840433e-09,0.6077412366867065,0.6077412366867065
TRIM (Ours),15,0,1.3370310192328816e-08,0.9438914656639098,0.9438914656639099
TRIM (Ours),16,0,3.61220138245244e-08,1.6838057041168208,1.6838057041168213
TRIM (Ours),12,0,5.496966881679555e-09,0.3942370414733886,0.39423704147338867
TRIM (Ours),13,0,7.710872829136406e-09,0.5105819702148438,0.5105819702148438
TRIM (Ours),14,0,2.0849851622983806e-08,0.6625059843063351,0.6625059843063354
TRIM (Ours),15,0,1.819431894034551e-08,0.9830477237701414,0.9830477237701416
TRIM (Ours),16,0,4.741206893754679e-08,1.738450646400451,1.7384506464004517
TRIM (Ours),12,0,5.007217751540338e-09,0.4096632301807403,0.40966323018074036
TRIM (Ours),13,0,8.803250572952948e-09,0.5086706876754761,0.5086706876754761
TRIM (Ours),14,0,1.0497298141842748e-08,0.6796101927757262,0.6796101927757263
TRIM (Ours),15,0,3.312730356697102e-08,1.0678597688674922,1.0678597688674927
TRIM (Ours),16,0,2.851638924994404e-08,1.4866284132003782,1.4866284132003784
TRIM (Ours),12,0,4.7663579749723795e-09,0.37856042385101313,0.3785604238510132
TRIM (Ours),13,0,7.769558330039672e-09,0.4715177416801452,0.47151774168014526
TRIM (Ours),14,0,8.011858732004384e-09,0.6283641457557678,0.6283641457557678
TRIM (Ours),15,0,1.4983145391056496e-08,0.9215519428253173,0.9215519428253174
TRIM (Ours),16,0,3.332736042693796e-08,1.6769995689392085,1.676999568939209
TRIM (Ours),12,0,4.9127968360096474e-09,0.38685461878776545,0.3868546187877655
TRIM (Ours),13,0,7.226168996510296e-09,0.478723794221878,0.47872379422187805
TRIM (Ours),14,0,1.3688582711779418e-08,0.6413334012031554,0.6413334012031555
TRIM (Ours),15,0,1.1671972721671864e-08,0.9286726117134093,0.9286726117134094
TRIM (Ours),16,0,4.857833246774135e-08,1.649227857589721,1.6492278575897217
TRIM (Ours),12,0,9.008197743298751e-09,0.381109058856964,0.3811090588569641
TRIM (Ours),13,0,8.120675687450785e-09,0.49909919500350947,0.4990991950035095
TRIM (Ours),14,0,3.4537723792027464e-08,0.6457837224006644,0.6457837224006653
TRIM (Ours),15,0,5.4291206197376596e-08,0.993103146553038,0.9931031465530396
TRIM (Ours),16,0,9.61063761906189e-08,1.6943703889846775,1.6943703889846802
TRIM (Ours),12,0,5.395011992703758e-09,0.37546983361244196,0.375469833612442
TRIM (Ours),13,0,9.901346409435519e-09,0.46137306094169606,0.46137306094169617
TRIM (Ours),14,0,1.101466562403175e-08,0.6143937706947326,0.6143937706947327
TRIM (Ours),15,0,2.0001667877522777e-08,0.95186311006546,0.9518631100654602
TRIM (Ours),16,0,3.560733574659025e-08,1.632318019866943,1.6323180198669434
TRIM (Ours),12,0,5.140326386765537e-09,0.39964774250984186,0.3996477425098419
TRIM (Ours),13,0,7.66089414128146e-09,0.4969592094421386,0.49695920944213867
TRIM (Ours),14,0,8.120021988133885e-09,0.6591379046440125,0.6591379046440125
TRIM (Ours),15,0,2.726353898196976e-08,0.9915204048156734,0.9915204048156738
TRIM (Ours),16,0,5.7214688098383704e-08,1.636400580406188,1.636400580406189
TRIM (Ours),12,0,3.5591831704095966e-09,0.3693334758281708,0.3693334758281708
TRIM (Ours),13,0,4.942045439548792e-09,0.4596321880817413,0.45963218808174133
TRIM (Ours),14,0,2.7074165132034977e-08,0.5967305302619929,0.5967305302619934
TRIM (Ours),15,0,1.957749518055607e-08,0.901699364185333,0.9016993641853333
TRIM (Ours),16,0,2.808230625817032e-08,1.5877565145492551,1.5877565145492554
TRIM (Ours),12,0,1.2288841055863031e-08,0.43149185180664046,0.4314918518066406
TRIM (Ours),13,0,1.7089092807509587e-08,0.5199212431907652,0.5199212431907654
TRIM (Ours),14,0,1.1624632811901847e-08,0.6995708346366881,0.6995708346366882
TRIM (Ours),15,0,2.29440004773096e-08,1.0623161792755125,1.0623161792755127
TRIM (Ours),16,0,5.1154330549252336e-08,1.6666893959045401,1.666689395904541
TRIM (Ours),12,0,6.000079988410789e-09,0.4292630851268768,0.42926308512687683
TRIM (Ours),13,0,1.2327486587082603e-08,0.5155133605003356,0.5155133605003357
TRIM (Ours),14,0,7.86084619619487e-09,0.6493319272994995,0.6493319272994995
